7.81250000000000e-12	4.26666666666667e-11	-1.75314784000000
7.81250000000000e-12	4.76862745098039e-11	-1.59770536400000
7.81250000000000e-12	5.27058823529412e-11	-1.43472540400000
7.81250000000000e-12	5.77254901960784e-11	-1.43229234200000
7.81250000000000e-12	6.27450980392157e-11	-1.33858728400000
7.81250000000000e-12	6.77647058823529e-11	-1.55144786800000
7.81250000000000e-12	7.27843137254902e-11	-1.52595114700000
7.81250000000000e-12	7.78039215686274e-11	-1.23068547200000
7.81250000000000e-12	8.28235294117647e-11	-1.76877355600000
7.81250000000000e-12	8.78431372549020e-11	-1.18642389800000
7.81250000000000e-12	9.28627450980392e-11	-1.31304574000000
7.81250000000000e-12	9.78823529411765e-11	-1.25275957600000
7.81250000000000e-12	1.02901960784314e-10	-1.20211923100000
7.81250000000000e-12	1.07921568627451e-10	-1.33384537700000
7.81250000000000e-12	1.12941176470588e-10	-1.17948615600000
7.81250000000000e-12	1.17960784313726e-10	-1.35959255700000
7.81250000000000e-12	1.22980392156863e-10	-1.06630301500000
7.81250000000000e-12	1.28000000000000e-10	-1.21685433400000
7.81250000000000e-12	1.33019607843137e-10	-1.16931021200000
7.81250000000000e-12	1.38039215686275e-10	-1.18582475200000
7.81250000000000e-12	1.43058823529412e-10	-1.02936434700000
7.81250000000000e-12	1.48078431372549e-10	-1.11007034800000
7.81250000000000e-12	1.53098039215686e-10	-1.13966417300000
7.81250000000000e-12	1.58117647058824e-10	-0.981124222300000
7.81250000000000e-12	1.63137254901961e-10	-1.04990458500000
7.81250000000000e-12	1.68156862745098e-10	-0.868828415900000
7.81250000000000e-12	1.73176470588235e-10	-1.07819616800000
7.81250000000000e-12	1.78196078431373e-10	-1.02875602200000
7.81250000000000e-12	1.83215686274510e-10	-0.937072277100000
7.81250000000000e-12	1.88235294117647e-10	-1.02030932900000
7.81250000000000e-12	1.93254901960784e-10	-0.892093002800000
7.81250000000000e-12	1.98274509803922e-10	-1.00379991500000
7.81250000000000e-12	2.03294117647059e-10	-1.05391371300000
7.81250000000000e-12	2.08313725490196e-10	-1.09060978900000
7.81250000000000e-12	2.13333333333333e-10	-0.874369204000000
7.81250000000000e-12	2.18352941176471e-10	-0.882640719400000
7.81250000000000e-12	2.23372549019608e-10	-0.773646175900000
7.81250000000000e-12	2.28392156862745e-10	-0.675617337200000
7.81250000000000e-12	2.33411764705882e-10	-0.922547280800000
7.81250000000000e-12	2.38431372549020e-10	-1.02806079400000
7.81250000000000e-12	2.43450980392157e-10	-0.817925989600000
7.81250000000000e-12	2.48470588235294e-10	-0.986942410500000
7.81250000000000e-12	2.53490196078431e-10	-0.829201042700000
7.81250000000000e-12	2.58509803921569e-10	-0.799487054300000
7.81250000000000e-12	2.63529411764706e-10	-0.887808263300000
7.81250000000000e-12	2.68549019607843e-10	-0.902737438700000
7.81250000000000e-12	2.73568627450980e-10	-0.884766280700000
7.81250000000000e-12	2.78588235294118e-10	-0.960859835100000
7.81250000000000e-12	2.83607843137255e-10	-0.648979842700000
7.81250000000000e-12	2.88627450980392e-10	-1.04952848000000
7.81250000000000e-12	2.93647058823529e-10	-0.689880192300000
7.81250000000000e-12	2.98666666666667e-10	-0.951354563200000
7.81250000000000e-12	3.03686274509804e-10	-0.877364695100000
7.81250000000000e-12	3.08705882352941e-10	-0.851443767500000
7.81250000000000e-12	3.13725490196078e-10	-0.814363718000000
7.81250000000000e-12	3.18745098039216e-10	-0.722171902700000
7.81250000000000e-12	3.23764705882353e-10	-0.786299288300000
7.81250000000000e-12	3.28784313725490e-10	-0.963527977500000
7.81250000000000e-12	3.33803921568627e-10	-0.761974453900000
7.81250000000000e-12	3.38823529411765e-10	-0.785454452000000
7.81250000000000e-12	3.43843137254902e-10	-0.774930536700000
7.81250000000000e-12	3.48862745098039e-10	-0.806773006900000
7.81250000000000e-12	3.53882352941177e-10	-0.881398141400000
7.81250000000000e-12	3.58901960784314e-10	-0.390586823200000
7.81250000000000e-12	3.63921568627451e-10	-0.697674930100000
7.81250000000000e-12	3.68941176470588e-10	-0.812766492400000
7.81250000000000e-12	3.73960784313726e-10	-0.799298167200000
7.81250000000000e-12	3.78980392156863e-10	-0.932086050500000
7.81250000000000e-12	3.84000000000000e-10	-0.622949063800000
